Unnamed: 0,reviewText,image,sentiment,emotion
1595,"This product may be great depending on your intended use. However, I was using it for a scrapbook and a variety of random art projects (e.g., popup cards). Based on my use, I have the following criticisms of the product:

(1) PLASTIC ADHESIVE TAPE: This product is best described as tape, not lace. It may be described as paper thin, plastic adhesive. As such, it does not look at all like lace.

(2)  THIN, SEE-THROUGH: The product is very thin, which causes it to be partially see-through when applied to paper of contrasting color. It also looks rather cheap because it is so thin.

(3) IMPERFECT PATTERN: The ""lace"" that is depicted has holes that give it a lace-like pattern. However, the tape did not have all the holes pre-detached. When I peeled it from its backing the holes still did not detach. Therefore, the pattern in the tape looked fairly bad.

Overall, probably would not recommend this product.Not What I ExpectedNot What I ExpectedNot What I Expected",https://images-na.ssl-images-amazon.com/images/I/81gxiLym0fL._SY88.jpg,negative,happiness
1596,"These are supposed to be mainly 2""-4"" wide, but unfortunately I would say the average width in my bag was probably 1 3/8"". Only about four were over 2"" and a couple were only about 1/2"". Not what the description states. They were plenty long.

I would rate them only one star, but feel this was probably just a bad bag. They may be useful to someone, but they're so narrow I can't do anything with them. I will unfortunately have to return them.This bag did not meet the description's widths.This bag did not meet the description's widths.This bag did not meet the description's widths.",https://images-na.ssl-images-amazon.com/images/I/71PBPyczaoL._SY88.jpg,negative,sadness
1597,"unfortunate design, sheets are not connected. 500 sheets will be all over the place now:(not bundlednot bundlednot bundled",https://images-na.ssl-images-amazon.com/images/I/718LMUsXWKL._SY88.jpg,negative,happiness
1598,"I purchased this in order to make touch and feel shape cards for my son. I used kitchen scissors to cut through most of it and an X-Acto knife around sharp corners and interiors.

Pros:
- thick and sturdy
- dark color will hide any smudges made by little hands
- Oil based paint pens wrote on this nicely

Cons:
- creates some dust when cuttingAbout 2 to 3 times as thick as a cereal boxAbout 2 to 3 times as thick as a cereal boxAbout 2 to 3 times as thick as a cereal box",https://images-na.ssl-images-amazon.com/images/I/81cUXBAAZwL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/81HbC6RVsQL._SY88.jpg,negative,anger
1599,If you are looking for that cool moldable plastic that you have seen in the videos... Look elsewhere!!! This is a poor quality substitute. When it melts it becomes quite sticky and impossible to handle. Once it cools enough to handle it hardens within seconds. Impossible to use. A poor quality knock off of the real moldable plastic.If you are looking for that cool moldable plastic that you have seen in the videosIf you are looking for that cool moldable plastic that you have seen in the videosIf you are looking for that cool moldable plastic that you have seen in the videos,https://images-na.ssl-images-amazon.com/images/I/717gjeHGbxL._SY88.jpg,negative,sadness
1600,"Picture is side by side with a #16 watercolor round brush. I bought this for watercolor painting, it holds a ton of water. I noticed it doesn't give out a lot of water at first, which is similar to a mop brush. You can mold it's shape after squeezing water out, and make very interesting arbitrary dry brush strokes.Picture is side by side with a #16 watercolor round ...Picture is side by side with a #16 watercolor round ...Picture is side by side with a #16 watercolor round ...",https://images-na.ssl-images-amazon.com/images/I/71c0-OSZIGL._SY88.jpg,negative,disgust
1601,I loved this little threader but it only held up for a little  over 1 month.  The little wires came out of the base.  Very disappointed.Broke after a monthBroke after a monthBroke after a month,https://images-na.ssl-images-amazon.com/images/I/71+U3L4FoGL._SY88.jpg,negative,sadness
1602,"Purchased for the polyamide. No polyamide in yarn as stated in description. Bummer. :/
(60% acrylic, 40% nylon). Very coarse yarn.No polyamide as advertised.No polyamide as advertised.No polyamide as advertised.",https://images-na.ssl-images-amazon.com/images/I/71+yUiKe1-L._SY88.jpg,negative,happiness
1603,"Mine actually included exactly 100 of screws, and 104 spikes. Super difficult to put in leather. My fingers are dead after an afternoon of it. Do yourself a favor and just buy the hole punch tool. It's worth it. I wish I had.Super difficult to put in leatherSuper difficult to put in leatherSuper difficult to put in leather",https://images-na.ssl-images-amazon.com/images/I/61xDft-IGiL._SY88.jpg,negative,sadness
1604,"I was very disappointed when this came today, it is so small, I am not sure it will make a newborn hat.  But I have to say I am very pleased at the way it knit and it is so fun.  I am going to order a larger machine that will make larger hats and blankets as I do the blankets for charity.  If you just want to play with and make 2 1/2 inch scarfs and hats then this is for you.  I am showing the first tiny hat that I used lion brand pounf of lovr.I was very disappointed when this came todayI was very disappointed when this came todayI was very disappointed when this came today",https://images-na.ssl-images-amazon.com/images/I/718leV13UjL._SY88.jpg,negative,sadness
1605,Opened package to find yarn had been cut in several placesDefective yarnDefective yarnDefective yarn,https://images-na.ssl-images-amazon.com/images/I/71VKdWTS1XL._SY88.jpg,negative,sadness
1606,"Beware. I am an alcohol ink artist and have different brands of markers. Decided to try the Spectrum Noir markers, and though the ink is fine, too many of the markers which you hold and which contain the ink are DEFECTIVE. Nine out of ten times for numerous of these pens, in trying to open the extremely tight cap, it opens the plug to the barrel instead, with the tight cap still attached!! And it doesn't matter how I try to get that cap off....  There are even some in which I have to use a xerox knife to pry the cap from the barrel plug. Photos below of how the plug comes out with cap still tightly on, and an example of having to use a xerox knife to separate the plug from the cap.

Sure, I'm glad the caps are tight, but if you make the caps tight, you need to make the part that opens the barrels TIGHTER. Very irritating and I do NOT recommend these markers.BEWARE! These are poorly constructed pens! Constant issues.BEWARE! These are poorly constructed pens! Constant issues.BEWARE! These are poorly constructed pens! Constant issues.",https://images-na.ssl-images-amazon.com/images/I/813uaccsHOL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/81XevmSJXpL._SY88.jpg,negative,happiness
1607,"I made candles for Christmas this year. An entire 10lb bag of these flakes filled approximately twelve 12-oz Mason jars. But I needed to dive into a second bag a little bit, because approximately 1 lb of these chips melts down and will fill roughly one 12-oz Mason jar. I mixed fir tree oil in with the wax so my candles were infused with a nice Christmasty smell. I also put pine needles, barberry berries, small pinecones and other cute little Nature bits into the wax so that it looked really natural when people opened up the tops. People seemed to like 'em.Good price for the amount you getGood price for the amount you getGood price for the amount you get",https://images-na.ssl-images-amazon.com/images/I/816388m526L._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/810gJFrP1YL._SY88.jpg,negative,happiness
1608,"This line of yarn offers a variety of color ways , from neutral grays and creams, to soft pastels and vibrant jewel tones. As other reviewers have reported, the weight/ thickness varies within the skein. There are some sections that are very thin, almost thread-like. It is categorized as a medium weight (4). Some segments might be, but overall it varies. I believe this makes it difficult to knit with, especially to cast on.  I have made a few crocheted pieces. I used a 5.0 mm hook. You need to be careful when you need to rip out stitches to correct errors. The yarn snags and tears easily. Also, the ends tend to fray, so I do not recommend using this for fringe or tassels.
The yarn is self striping and the effect is beautiful whether worked in rows or rounds. The piece in the photograph was made using the color ""Petunia"".Beautiful Colors, Inconsistent ThicknessBeautiful Colors, Inconsistent ThicknessBeautiful Colors, Inconsistent Thickness",https://images-na.ssl-images-amazon.com/images/I/81uXxi7BUYL._SY88.jpg,negative,happiness
1609,"Just got this awl less than a week ago.  The very first time I used it, it bent in two places:  the tip end and where the metal joins the wooden handle.  I was only trying to pierce birch bark, not wlevwn wood!  VERY disappointed in this product.  They get one star for delivering quickly, but what good is that when the tool is shoddily made?Don't waste your money!Don't waste your money!Don't waste your money!",https://images-na.ssl-images-amazon.com/images/I/71g4XRw8KWL._SY88.jpg,negative,anger
1610,"I ordered these to sculpt polymer clay and they arrived today. I was not expecting much from them, considering the price, and I was right to be skeptical. At least 7 of the tools in my set have small black pock marks or other visible signs of wear.

They most definitely are not shiny and new. Almost every single tool has scuff marks on the tips like they've been rubbed with steel wool (see the product photos I added). The tips are supposed to be mirrored and shiny. They are not.

I am a little hesitant to even touch them because I do not know where they've been. I hope they have not been recycled from a dentist office and re-labeled for sale to the hobbyist market. The thin plastic roll-up bag say India on the outside and smells like a latex glove. I am going to throw away the bag and disinfect the tools in rubbing alcohol as a precaution.

I recommend against this set strongly.a word of warning: iffy quality. appears useda word of warning: iffy quality. appears useda word of warning: iffy quality. appears used",https://images-na.ssl-images-amazon.com/images/I/41REWCanPcL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/41bYEsKWv6L._SY88.jpg,negative,happiness
1611,This is a bright neon pink! Definitely NOT the pink pictured here! So unhappy with this! Not at all the pink I was expecting so sad!NEON PINK!NEON PINK!NEON PINK!,https://images-na.ssl-images-amazon.com/images/I/81hh0n83j4L._SY88.jpg,negative,sadness
1612,"These tunisian crochet hooks are terrific to work with!
My only complaint is that the painted-on sizing (mm/US) on the wooden part towards the metal base, wears off and is unreadable after making one hat.
I wish that the mm sizing was engraved on the metal base.Painted-on mm sizing wears offPainted-on mm sizing wears offPainted-on mm sizing wears off",https://images-na.ssl-images-amazon.com/images/I/716TrGP4VGL._SY88.jpg,negative,sadness
1613,"These arrived with the package sloppily taped over with packing tape. The more than half the tape rolls had damaged, falling apart and separating, cardboard roll centers. The blue roll has a 1/16th inch cut all around the tape so the tape is cut in two. Each side peels off the roll separately.

The tape works but the packaging and product should never have been shipped out in this very poor condition.

That said, the colors are very pretty.Poor condition. Rolls falling apart. Box they came in was taped over with packing tape. These seem like rejects or damaged rollsPoor condition. Rolls falling apart. Box they came in was taped over with packing tape. These seem like rejects or damaged rollsPoor condition. Rolls falling apart. Box they came in was taped over with packing tape. These seem like rejects or damaged rolls",https://images-na.ssl-images-amazon.com/images/I/71tE0GpBrAL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/81ZIJIwbB8L._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71p6UtaiimL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/81hrB8TXYJL._SY88.jpg,negative,sadness
1614,"Poor workmanship.  Not what one expects with ""Made in Germany."" The tip is ragged and might tear paper.Poor workmanshipPoor workmanshipPoor workmanship",https://images-na.ssl-images-amazon.com/images/I/61lA5pTi7cL._SY88.jpg,negative,sadness
1615,"Did not work as described.  Cannot get my time or money back.  I used this to dye some synthetic hairpieces the same color as mine and it only stained, faintly.  I followed instructions exactly so I'm surprised this did not work at all.  It wasn't even close to the color intended!

The pic is after I dyed it with another dye, but it was only slightly lighter, had the same color and tone.BooBooBoo",https://images-na.ssl-images-amazon.com/images/I/71I4iR-UpaL._SY88.jpg,negative,happiness
1616,"The product is 35-3/8"" x 47-1/8""  On what planet is that the same as 36"" x 48""  The mat also is not flat and has a bad wave probably caused in shipping due to poor packaging.  Returning.OutragedOutragedOutraged",https://images-na.ssl-images-amazon.com/images/I/41D12G4qBdL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/412nwpyfvqL._SY88.jpg,negative,sadness
1617,"Buyer beware.  The photo for this item shows the thicker oil pastels.  I thought that was what I was ordering.  The pastels arrived, but they are about half the thickness of the other pastels.  Compare their photo to the photo of the actual product.  My daughter used a few of them already so unfortunately I cannot return the item.Item picture is misleading.  It shows thicker pastels, but what you get are thinner pastels.Item picture is misleading.  It shows thicker pastels, but what you get are thinner pastels.Item picture is misleading.  It shows thicker pastels, but what you get are thinner pastels.",https://images-na.ssl-images-amazon.com/images/I/81Kl2qB91HL._SY88.jpg,negative,anger
1618,"I just received this sewing machine yesterday. So far I'm not impressed. The main trouble is the speed. It only has one and it's very fast -- like being in high gear all the time. This is an issue because the motor doesn't even move -- just hums -- with slight pressure on the peddle. To get the needle moving, you have to give it a little 'nudge' to overcome inertia in the over-geared motor, which causes the needle to race. Once the motor is moving, only then can you bring it down to a slow controlled speed. By then the stitch is crooked. I've managed to make maybe one straight stitch on some practice fabric.

I'm also skeptical about heavy duty aspect. I was just running practice seems over some thin woven cotton cloth. Three layers caused some struggle. Again, you really had to goose the speed control to get the needle through the fabric, which caused it to race, which causes the feed dogs to not grip the fabric, which causes all the stitches to pile up. I don't see a foot pressure setting on the machine or in the manual either. Everything about this machine screams for a lower gear.

I'm contemplating sending this one back. I'm also now very skeptical of Amazon reviews. This is the second thing I've purchased with near 5-star that turned out to not be very good according to outside reviews.

Also, the controls are not very good. I kept wondering if there was even an overcast stitch. These goofy images of stitches don't make a lot of sense to me. I did find a key online, however, which is very helpful. Attached.

This thing skips stitches. I'm going to buy a different machine and just throw this one out.Only have 5th gear.Only have 5th gear.Only have 5th gear.",https://images-na.ssl-images-amazon.com/images/I/61lN07Kdf8L._SY88.jpg,negative,happiness
1619,Do love this stamp & die cutting set! I would recommend this to all card makers!!!!Perfect bannersPerfect bannersPerfect banners,https://images-na.ssl-images-amazon.com/images/I/71Crma59agL._SY88.jpg,negative,happiness
1620,"You do have to prop the tip of the brushes so they don't slide down to the bristles and it's much larger than I thought it would be, which maybe some will like, especially with larger brushes.Good price for what it is.Good price for what it is.Good price for what it is.",https://images-na.ssl-images-amazon.com/images/I/71YoFuAepkL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71tE699C0lL._SY88.jpg,negative,happiness
1621,"EDIT: I'm pretty damn disappointed, I was making a hat and halfway down, I came across this weird... thing! I don't know where to cut or reattach my yarn! I love Lion Brand yarn, but I've never had this issue before.

I ordered the chocolate color, but it turned out to be a little darker than the image shows- however, I know that's more because of lighting, so I'm still happy.Really disappointed :/Really disappointed :/Really disappointed :/",https://images-na.ssl-images-amazon.com/images/I/81iHdF-MseL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/81ayAzGWSbL._SY88.jpg,negative,happiness
1622,"The only reason I purchased this kit was for what i believed to be burgundy thread.  Zoomed in on the photo,  bottom left looked burgundy, but it is not. It is more of a purple color. It was in my cart for a bit and the price changed from 1.77 to 2.99. (I know that's the gamble you take if you don't purchase right away) but i was rather disappointed when i received it. However, if you are looking for a basic set of small quantity thread, this is your kit.Maybe this will clarify...Maybe this will clarify...Maybe this will clarify...",https://images-na.ssl-images-amazon.com/images/I/710okIbYcFL._SY88.jpg,negative,happiness
1623,"Have used these canvases before & loved them. This time around, As I was planning to get started on my painting,Tried removing the label that is usually stapled at the front left corner of the canvas, but it came off in bits and pieces. Label is also glued strongly, can't get rid off those pieces making canvas useless to paint on! Very disappointed in this brand!Disappointed!Disappointed!Disappointed!",https://images-na.ssl-images-amazon.com/images/I/81DJzj4JqxL._SY88.jpg,negative,anger
1624,"I was kind of afraid to buy these in case they didn't work or if I didn't really like them. Wooohoooo - I love them. If you have detailed embossing folders, these would DOUBLE their use just by providing a shaped flat area for your images and/or sentiments. If I can do it, you can. I made a set of cards using the oval. One of them I accidently put the BigShot sandwich together in the wrong order and lost the flat portion of the embossing. So on that one, I just left as was and put some foam behind the image to pop up.Way easier to use than I thought they would be!!!Way easier to use than I thought they would be!!!Way easier to use than I thought they would be!!!",https://images-na.ssl-images-amazon.com/images/I/61UIYCSK+mL._SY88.jpg,negative,happiness
1625,"This is VERY tedious! Made 2 purses using yarn provided along with another crochet kit I purchased. Attempted to make a dress for my daughters my lil pony princess twilight and it didn't turn out so well. Pictures for proof of poor work lol. It actually inspired me to purchase loom knitting circles to make gloves, hats, cowls/scarves etc. will see how this plays out .This is VERY tedious! Made 2 purses using yarn provided along with ...This is VERY tedious! Made 2 purses using yarn provided along with ...This is VERY tedious! Made 2 purses using yarn provided along with ...",https://images-na.ssl-images-amazon.com/images/I/81u0qyojXHL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/81XEsjJxTWL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/81A4tq6z47L._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/81BqsC1m9nL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/81uLu1LdyIL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/81BgGw9sQHL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/81B8w94FVvL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/810kC4SNZGL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/81JxAkUgBYL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71Re+4qhJ2L._SY88.jpg,negative,happiness
1626,This came so highly recommended I couldn't believe my disappointment. The 1/2 round doesnt cut completely round and the cut is fuzzy (see photos). Id swear this was previously used. Very used! The metal components are even scratched. Ive requested a replacement from the Amazon seller  and sent an email to We R Memory Keepers. Fingers crossed that my replacement can perform up to its high recommendation.So disappointedSo disappointedSo disappointed,https://images-na.ssl-images-amazon.com/images/I/51rSjOBGpnL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71diq4AwrXL._SY88.jpg,negative,sadness
1627,"This item arrived with a broken needle, after replacing the needle with one of the extras included it still dropped stitches. I have returned the item for replacement.Arrived BrokenArrived BrokenArrived Broken",https://images-na.ssl-images-amazon.com/images/I/51EQWRkO1eL._SY88.jpg,negative,anger
1628,"I wish I had never found this brand, painting with anything else sucks!painting with anything else sucks!painting with anything else sucks!painting with anything else sucks!",https://images-na.ssl-images-amazon.com/images/I/81wVJsb1znL._SY88.jpg,negative,happiness
1629,"Unfortunately I had to return these square bezel trays and cabs.  A few of the trays could not be used because there were noticeable lumps, so I could not sell or gift them.  Also, there are two different styles of trays, so if you order these be aware of that.Lumpy traysLumpy traysLumpy trays",https://images-na.ssl-images-amazon.com/images/I/71n0xwA327L._SY88.jpg,negative,happiness
1630,"These Pebeo paints are so color-rich that I usually thin them with about 20% nail polish remover. Other glass paints I've tried are either too transparent or clumpy.  I've only used them on beads, both metal and glass, and one coat is sufficient. As you can see from the photo the Lazuli is a very dark blue, almost a blue/black, but can be thinned more.Very dark blueVery dark blueVery dark blue",https://images-na.ssl-images-amazon.com/images/I/61ner9BnsNL._SY88.jpg,negative,anger
1631,I was very disappointed with this purchase. I really didn't get a variety of colors like the picture suggests it comes with. I literally got a bag with 4 of the same colors (none of which I would really use regularly).  I would not recommend unless the seller guarantees a variety of colors like the picture. Very misleading.Misleading. Not happy.Misleading. Not happy.Misleading. Not happy.,https://images-na.ssl-images-amazon.com/images/I/71iN1MO89SL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71BJyFG8gJL._SY88.jpg,negative,sadness
1632,"It leaks about half a glue stick every 20 minutes it is on, if not more. (On high setting.)It leaks while onIt leaks while onIt leaks while on",https://images-na.ssl-images-amazon.com/images/I/71lOZyDOlBL._SY88.jpg,negative,happiness
1633,Just got these today. Had to wait a little bit for them to arrive from China. I had ordered some other similar round ones from the same company (Housweety) which were heavier and a better quality it seems. I plan to use mine to embellish boxes and perhaps pendants. These seem rather thin and there were some odd looking seed hulls in the bag?I had ordered some other similar round ones from the same company (Housweety) which were heavier and a better quality it seemsI had ordered some other similar round ones from the same company (Housweety) which were heavier and a better quality it seemsI had ordered some other similar round ones from the same company (Housweety) which were heavier and a better quality it seems,https://images-na.ssl-images-amazon.com/images/I/81I+VdpgNHL._SY88.jpg,negative,disgust
1634,Very disappointed. Bought two sets thinking I will be able to have a pair of eyes for a project. 8 eyes out of the sets did not have a matching set of eyes.Definitely not what I expectedDefinitely not what I expectedDefinitely not what I expected,https://images-na.ssl-images-amazon.com/images/I/61JEjncFJXL._SY88.jpg,negative,happiness
1635,"Dream Wool is a nightmare. It beards horribly. Bearding is when the fibers from the batting work their way through the quilt top and back to the surface of the quilt. I used cotton fabric and machine quilted. The bearding started before I finished the quilting. I put the quilt in the wash on gentle and lined dried. There was so much fuzz that could not be removed with masking tape, it had to be picked out. It took me a long time to get all the fuzzy of the front and back. But alas, this was all in vain as the bearding continued. The quilt is a ruined mess of fuzz. Please, don't  waste your money on Dream Wool. I never had this problem with Hobbs Wool. I will never buy Dream Wool again.Beards HorriblyBeards HorriblyBeards Horribly",https://images-na.ssl-images-amazon.com/images/I/81fshuxO0dL._SY88.jpg,negative,happiness
1636,"I was disappointed that the jar was so small, until I used it. The substance hardens to a firm coating that stays on and keeps tool marks off.  I don't know how it works, but I know the jar will last a long time.It must be magic.It must be magic.It must be magic.",https://images-na.ssl-images-amazon.com/images/I/715SCtmGnrL._SY88.jpg,negative,happiness
1637,"Very upsetting, disappointing and embarrassing! I purchased this as a gift. As I watched the receiver open it with a smile, that smile quickly faded as they saw that not all of the colored pencils were in the box. The description said that there would be 72 different colors of pencils. We only received 69 pencils and many of them were the same color. This was not a good purchase and I will definitely be returning it.Very disappointing!!!Very disappointing!!!Very disappointing!!!",https://images-na.ssl-images-amazon.com/images/I/810mLrCLwcL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71jlu07nvQL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/815BNwkS0ZL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71ixu6Ied4L._SY88.jpg,negative,anger
1638,"I have been purchasing this for years and recently they have limited the purchase quantity to 1 which forces me to buy it every few days as I go through a lot of it for work. Well now they have blocked me from buying it at all.

The representive I spoke with said they were perplexed as to why it wouldn't allow me to purchase. I spent 40 mins on the phone only to be hung up on by the first person and having to call back trying to get to a resolution. If this is a new policy you may want to fill your employees in.

I spend several hundred dollars on a month through prime and will be rethinking my membership if I can't rely on you for my work supplies.

Also the last few batches I've purchased have had dirt on several pieces.Absolutely ridiculous you can only buy one at a timeAbsolutely ridiculous you can only buy one at a timeAbsolutely ridiculous you can only buy one at a time",https://images-na.ssl-images-amazon.com/images/I/71GFTWmrnGL._SY88.jpg,negative,happiness
1639,Missing beadsMissing beadsMissing beadsMissing beads,https://images-na.ssl-images-amazon.com/images/I/81V5vsePLCL._SY88.jpg,negative,anger
1640,"For me, two stars.  Weird colors.  This is a promotion by Daniel Smith to introduce some very different colors like 18 ""luminescent"" colors and 24 Primatek colors.  I've included two pictures so you can see some of the actual color names.  If you always wanted to try 24 different Primatek colors, this will be a five star product.  If you hoped to compare cobalt, ultramarine and indigo blue you will be disappointed.Unusual colors onlyUnusual colors onlyUnusual colors only",https://images-na.ssl-images-amazon.com/images/I/61XghjFaSQL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/61UYSJWjRTL._SY88.jpg,negative,happiness
1641,"Extremely disappointed!!

I deliberately bought headpins from Amazon instead of eBay because I did NOT want to end up with the crappy headpins I'd bought from eBay quite a while ago. I knew some of them were going to come bent because of previous product reviews, but these particular ones are indeed the same crappy ones I bought on eBay last time: poorly made, with extra metal at the base of most of them, which makes that section too fat for most of my beads to slide down on.

Most of them are going to be useless except with beads with larger holes.

Do NOT buy these unless you generally work with beads with larger holes than average (e.g., larger than 4mm crystal bicones have.)Crap!!Crap!!Crap!!",https://images-na.ssl-images-amazon.com/images/I/71ps-IT088L._SY88.jpg,negative,anger
1642,"Masterclass's sketchbook is designed for all dry media including pen, pencil, charcoal, marker, pastels, crayons, and sketching sticks. When I buy sketchbooks I normally look for mixed media sketch books because I like to paint as well so I'm used to a thicker quality of paper.

I'm pretty heavy handed when I sketch pictures and when I draw in Masterclass's sketchbook the 2-3 pages behind my sketch have deep impressions. I like to keep my sketches in my sketchbook so I don't remove the paper before I draw. You can see an example in my photos.

Overall I like the quality of the paper and my completed sketch. I think Masterclass's sketchbook is appropriately priced for the quality and value of their product.

TL;DR

Pros:
Hardcover
Versatile dry medium paper
Twin Loop Spiral Binding
Permanent marker doesn't bleed through
Perforated paper edge

Cons:
Impressions left on pages behind each sketch
Dry medium paper, no painting

Ratings (Out of five stars):
Paper Thickness: *4*
Paper Versatility: *4*
Cover Protection: *5*
Quality: *5*
Value: *5*

Overall rating:  23 out of 25 stars / 4.6 Star Average

I hope you enjoyed this review. If you have have any questions about Masterclass Premium 9x12 Hardcover Sketchbook leave me a comment and let me know. I will be happy to answer any questions.

I received this product complimentary from Masterclass for testing purposes all opinions expressed are my own.Impressions left behind by heavy handed sketchersImpressions left behind by heavy handed sketchersImpressions left behind by heavy handed sketchers",https://images-na.ssl-images-amazon.com/images/I/61Ol9GhO5bL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/615r+jGlIJL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/61fs63Y26PL._SY88.jpg,negative,happiness
1643,"Purchased this from my sister's account. I got white and she got red - both colors had the same issues noted below.
Very sheer weave.
Very thin quality.
Only 3/8"" (though advertised as 1/2"")
In places the bias seams are crooked/don't line up and the fabric needs to be cut and seams re-done. in other places there are random cuts/tears in fabric. In other places it isn't even seamed together - it is taped. See attached photos for reference.

For the quality and quantity the price isn't bad, however I definitely would not recommend using this bias tape for projects that will get heavy use or projects that you have invested a lot of time and/or money in. Definitely not recommended for quilts.

On the plus side, it does come on a spool. which makes for easier unwinding.Not recommended due to quality issuesNot recommended due to quality issuesNot recommended due to quality issues",https://images-na.ssl-images-amazon.com/images/I/41BwqbSnzML._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/41iLbBcF6sL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/41XWMMbTx7L._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/51uuYfuGT3L._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/61IvjeSyt4L._SY88.jpg,negative,happiness
1644,"These mini canvases were thinner than I expected.  I bought 4x4 canvases from a different brand and they were wider at the sides and could stand upright on a table (because the edges were flat not rolled/curved).  I liked those much better than these, (the painted canvas is the different brand, with the sharp edge).Slightly thin, rolled edgesSlightly thin, rolled edgesSlightly thin, rolled edges",https://images-na.ssl-images-amazon.com/images/I/71uYnWLlKVL._SY88.jpg,negative,sadness
1645,The collection I received is missing a #3 needle and that is the exact size I ordered these for. So I still can't start the socks I'm planning to make because I need four needles instead of three.I'm very sad ...I'm very sad ...I'm very sad ...,https://images-na.ssl-images-amazon.com/images/I/71STt49563L._SY88.jpg,negative,happiness
1646,"Main gripe: right out of the box the #1 pen is dry/unusable (see picture).  These don't exactly look different than typical calligraphy pens, however, they have specific dimples for finger holds to help easily hold at the right (correct) angle for lefties (see picture).  Not great, but good enough.  I'm going to keep the pens and see if I can somehow rehydrate the small one.

Edited to add pictures and to say that the thin pen was not salvageable and the middle pen began to fray during second practice session.  Will purchase a different brand from now on.2 out of 3 ain't bad (but definitely disappointing)2 out of 3 ain't bad (but definitely disappointing)2 out of 3 ain't bad (but definitely disappointing)",https://images-na.ssl-images-amazon.com/images/I/61CmZlzmDKL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71723TrYL3L._SY88.jpg,negative,anger
1647,"57 out of 100 are ok.. For now.
They arrived alright. But ove the next couple of days i kept hearing this popping sound.. Went to go use these and discovered they are broken.
Im not doing anything other than keeping them in the bag the came in and in a sewing box next to me in the living room.
Very poor quality. Buy some thing else for somewhere else.!don't bother with these!don't bother with these!don't bother with these!",https://images-na.ssl-images-amazon.com/images/I/71H-mPSvDuL._SY88.jpg,negative,sadness
1648,"Black glitter in goop. You can see the flecks in some paint but not others (can't see it in white, but fine in purple, etc).

That would make it mediocre, but what makes it bad is trying to get the glitter out of my brushes! After two hours in multiple cleaning methods they STILL have glitter in them!

The only way I've been able to get some of the glitter out is by flicking the brush hairs, but that ends up ruining the brushes!

The pictures are after trying to get them clean.So disappointed Liquitex...So disappointed Liquitex...So disappointed Liquitex...",https://images-na.ssl-images-amazon.com/images/I/61SxqGg74fL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71u-ZKjCvBL._SY88.jpg,negative,sadness
1649,"Colors mix well but are VERY chalky. The mixing pots on the lid are nice. I don't recommend these if you are serious about painting (even if you're just starting out like me). The paint dries extremely chalky (will even flake off if too heavy) and just doesn't adhere to the paper well during the process of painting. Might be nice gift for a little kid... but I wouldn't spend more than $4 on it.Overpriced, poor quality, and made for kidsOverpriced, poor quality, and made for kidsOverpriced, poor quality, and made for kids",https://images-na.ssl-images-amazon.com/images/I/51OtMRIcetL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/51ZrSTVQptL._SY88.jpg,negative,surprise
